location_area,property_location,total_price,area_sqft,price(sqft),face,outside_view,lat,long_,property_link
sirsi road, sirsi road,11200000.000000002,2538,4412.0,south east facing,road view,,,https://www.squareyards.com/resale-282-sq-yd-plot-in-manglams-balaji-city/9688465
sirsi road, sirsi road,11299999.999999998,2538,4452.0,east facing,road view,,,https://www.squareyards.com/resale-282-sq-yd-plot-in-manglams-balaji-city/9685201
ajmer road, ajmer road,7358000.0,2547,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-283-sq-yd-plot-in-ajmer-road/9746325
ajmer road, ajmer road,5691000.0,1647,3455.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-183-sq-yd-plot-in-ajmer-road/9741921
ajmer road, ajmer road,4571000.0,1323,3455.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-147-sq-yd-plot-in-ajmer-road/9741947
ajmer road, ajmer road,6562000.0,1899,3455.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-211-sq-yd-plot-in-ajmer-road/9741930
ajmer road, ajmer road,3949000.0,1143,3454.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-127-sq-yd-plot-in-ajmer-road/9741942
ajmer road, ajmer road,5193000.0,1503,3455.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-167-sq-yd-plot-in-ajmer-road/9741918
ajmer road, ajmer road,6188000.0,1791,3455.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-199-sq-yd-plot-in-ajmer-road/9741926
ajmer road, ajmer road,5694000.0,1971,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-219-sq-yd-plot-in-ajmer-road/9745852
ajmer road, ajmer road,8502000.0,2943,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-327-sq-yd-plot-in-ajmer-road/9746256
ajmer road, ajmer road,6942000.0,2403,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-267-sq-yd-plot-in-ajmer-road/9746321
ajmer road, ajmer road,5940000.0,1719,3455.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-191-sq-yd-plot-in-ajmer-road/9741924
ajmer road, ajmer road,6686000.0,1935,3455.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-215-sq-yd-plot-in-ajmer-road/9741931
ajmer road, ajmer road,4074000.0,1179,3455.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-131-sq-yd-plot-in-ajmer-road/9741943
ajmer road, ajmer road,4696000.0,1359,3455.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-151-sq-yd-plot-in-ajmer-road/9741948
ajmer road, ajmer road,8710000.0,3015,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-335-sq-yd-plot-in-ajmer-road/9746260
ajmer road, ajmer road,6422000.0,2223,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-247-sq-yd-plot-in-ajmer-road/9746316
ajmer road, ajmer road,6526000.000000001,2259,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-251-sq-yd-plot-in-ajmer-road/9746317
ajmer road, ajmer road,7670000.0,2655,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-295-sq-yd-plot-in-ajmer-road/9746328
ajmer road, ajmer road,9334000.0,3231,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-359-sq-yd-plot-in-ajmer-road/9746266
ajmer road, ajmer road,8398000.0,2907,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-323-sq-yd-plot-in-ajmer-road/9746255
ajmer road, ajmer road,10200000.0,3555,2869.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-395-sq-yd-plot-in-ajmer-road/9746277
ajmer road, ajmer road,9854000.0,3411,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-379-sq-yd-plot-in-ajmer-road/9746268
ajmer road, ajmer road,5318000.0,1539,3455.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-171-sq-yd-plot-in-ajmer-road/9741919
ajmer road, ajmer road,4944000.0,1431,3454.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-159-sq-yd-plot-in-ajmer-road/9741916
ajmer road, ajmer road,6437000.0,1863,3455.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-207-sq-yd-plot-in-ajmer-road/9741929
ajmer road, ajmer road,6630000.0,2295,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-255-sq-yd-plot-in-ajmer-road/9746318
ajmer road, ajmer road,7566000.0,2619,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-291-sq-yd-plot-in-ajmer-road/9746327
ajmer road, ajmer road,7462000.0,2583,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-287-sq-yd-plot-in-ajmer-road/9746326
ajmer road, ajmer road,10700000.0,3735,2864.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-415-sq-yd-plot-in-ajmer-road/9746274
ajmer road, ajmer road,9958000.0,3447,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-383-sq-yd-plot-in-ajmer-road/9746290
ajmer road, ajmer road,10500000.0,3663,2866.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-407-sq-yd-plot-in-ajmer-road/9746273
ajmer road, ajmer road,10300000.0,3591,2868.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-399-sq-yd-plot-in-ajmer-road/9746271
ajmer road, ajmer road,8918000.0,3087,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-343-sq-yd-plot-in-ajmer-road/9746258
ajmer road, ajmer road,8606000.0,2979,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-331-sq-yd-plot-in-ajmer-road/9746257
ajmer road, ajmer road,7254000.000000001,2511,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-279-sq-yd-plot-in-ajmer-road/9746324
ajmer road, ajmer road,5798000.0,2007,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-223-sq-yd-plot-in-ajmer-road/9746310
ajmer road, ajmer road,10100000.0,3519,2870.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-391-sq-yd-plot-in-ajmer-road/9746275
ajmer road, ajmer road,9022000.0,3123,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-347-sq-yd-plot-in-ajmer-road/9746261
ajmer road, ajmer road,7773999.999999999,2691,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-299-sq-yd-plot-in-ajmer-road/9746329
ajmer road, ajmer road,3825000.0,1107,3455.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-123-sq-yd-plot-in-ajmer-road/9741941
ajmer road, ajmer road,9230000.0,3195,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-355-sq-yd-plot-in-ajmer-road/9746262
ajmer road, ajmer road,8814000.0,3051,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-339-sq-yd-plot-in-ajmer-road/9746259
ajmer road, ajmer road,8086000.0,2799,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-311-sq-yd-plot-in-ajmer-road/9746334
ajmer road, ajmer road,7981999.999999999,2763,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-307-sq-yd-plot-in-ajmer-road/9746333
ajmer road, ajmer road,10600000.0,3699,2865.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-411-sq-yd-plot-in-ajmer-road/9746278
ajmer road, ajmer road,7045999.999999999,2439,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-271-sq-yd-plot-in-ajmer-road/9746322
ajmer road, ajmer road,10400000.0,3627,2867.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-403-sq-yd-plot-in-ajmer-road/9746276
ajmer road, ajmer road,4322000.0,1251,3454.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-139-sq-yd-plot-in-ajmer-road/9741945
ajmer road, ajmer road,6313000.0,1827,3455.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-203-sq-yd-plot-in-ajmer-road/9741927
ajmer road, ajmer road,6006000.0,2079,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-231-sq-yd-plot-in-ajmer-road/9746313
ajmer road, ajmer road,7878000.0,2727,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-303-sq-yd-plot-in-ajmer-road/9746331
ajmer road, ajmer road,6838000.0,2367,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-263-sq-yd-plot-in-ajmer-road/9746320
ajmer road, ajmer road,9750000.0,3375,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-375-sq-yd-plot-in-ajmer-road/9746272
ajmer road, ajmer road,9438000.0,3267,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-363-sq-yd-plot-in-ajmer-road/9746264
ajmer road, ajmer road,9126000.0,3159,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-351-sq-yd-plot-in-ajmer-road/9746263
ajmer road, ajmer road,5815000.0,1683,3455.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-187-sq-yd-plot-in-ajmer-road/9741923
ajmer road, ajmer road,4198000.0,1215,3455.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-135-sq-yd-plot-in-ajmer-road/9741944
ajmer road, ajmer road,6318000.0,2187,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-243-sq-yd-plot-in-ajmer-road/9746315
central jaipur, sansar chandra road,1100000.0,900,1222.0,east facing,road view,27.4125128,75.3732807,https://www.squareyards.com/resale-100-sq-yd-plot-in-sansar-chandra-road/9793482
ajmer road, ajmer road,7150000.0,2475,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-275-sq-yd-plot-in-ajmer-road/9746323
ajmer road, ajmer road,9646000.0,3339,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-371-sq-yd-plot-in-ajmer-road/9746267
ajmer road, ajmer road,8190000.000000001,2835,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-315-sq-yd-plot-in-ajmer-road/9746335
ajmer road, ajmer road,6064000.0,1755,3455.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-195-sq-yd-plot-in-ajmer-road/9741925
ajmer road, ajmer road,3700000.0,1071,3454.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-119-sq-yd-plot-in-ajmer-road/9741853
ajmer road, ajmer road,4447000.0,1287,3455.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-143-sq-yd-plot-in-ajmer-road/9741946
ajmer road, ajmer road,5442000.0,1575,3455.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-175-sq-yd-plot-in-ajmer-road/9741920
ajmer road, ajmer road,6734000.0,2331,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-259-sq-yd-plot-in-ajmer-road/9746319
ajmer road, ajmer road,9542000.0,3303,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-367-sq-yd-plot-in-ajmer-road/9746265
ajmer road, ajmer road,5069000.0,1467,3455.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-163-sq-yd-plot-in-ajmer-road/9741917
ajmer road, ajmer road,4820000.0,1395,3455.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-155-sq-yd-plot-in-ajmer-road/9741949
ajmer road, ajmer road,8294000.0,2871,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-319-sq-yd-plot-in-ajmer-road/9746254
ajmer road, ajmer road,6110000.0,2115,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-235-sq-yd-plot-in-ajmer-road/9746312
ajmer road, ajmer road,6214000.0,2151,2888.0,east facing,road view,26.8938045,75.7472084,https://www.squareyards.com/resale-239-sq-yd-plot-in-ajmer-road/9746314
ajmer road, ajmer road,17800000.0,2790,6379.0,,,26.8938045,75.7472084,https://www.squareyards.com/resale-310-sq-yd-plot-in-ajmer-road/9805639
renwal manji, renwal manji,1320000.0,990,1333.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-110-sq-yd-plot-in-renwal-manji/9818307
renwal manji, renwal manji,1764999.9999999998,1467,1203.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-163-sq-yd-plot-in-renwal-manji/9818390
renwal manji, renwal manji,1957000.0,1683,1162.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-187-sq-yd-plot-in-renwal-manji/9818384
renwal manji, renwal manji,1400000.0,1080,1296.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-120-sq-yd-plot-in-renwal-manji/9818297
renwal manji, renwal manji,2560000.0,1440,1777.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-160-sq-yd-plot-in-renwal-manji/9818433
renwal manji, renwal manji,991000.0,891,1112.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-99-sq-yd-plot-in-renwal-manji/9818282
renwal manji, renwal manji,1245000.0,1098,1133.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-122-sq-yd-plot-in-renwal-manji/9818284
renwal manji, renwal manji,1587000.0,1503,1055.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-167-sq-yd-plot-in-renwal-manji/9818351
renwal manji, renwal manji,1650000.0,1485,1111.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-165-sq-yd-plot-in-renwal-manji/9818344
renwal manji, renwal manji,1970000.0,1350,1459.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-150-sq-yd-plot-in-renwal-manji/9818325
renwal manji, renwal manji,2200000.0,1800,1222.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-200-sq-yd-plot-in-renwal-manji/9818333
renwal manji, renwal manji,1890000.0,1224,1544.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-136-sq-yd-plot-in-renwal-manji/9818341
renwal manji, renwal manji,1340000.0,1197,1119.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-133-sq-yd-plot-in-renwal-manji/9818192
renwal manji, renwal manji,1560000.0,1305,1195.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-145-sq-yd-plot-in-renwal-manji/9818378
renwal manji, renwal manji,2340000.0,1890,1238.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-210-sq-yd-plot-in-renwal-manji/9818347
renwal manji, renwal manji,1434000.0,1206,1189.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-134-sq-yd-plot-in-renwal-manji/9818364
renwal manji, renwal manji,1560000.0,1314,1187.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-146-sq-yd-plot-in-renwal-manji/9818443
renwal manji, renwal manji,1560000.0,1080,1444.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-120-sq-yd-plot-in-renwal-manji/9818459
renwal manji, renwal manji,1764999.9999999998,1206,1463.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-134-sq-yd-plot-in-renwal-manji/9818461
ajmer road, ajmer road,8200000.0,1440,5694.0,,,26.8938045,75.7472084,https://www.squareyards.com/resale-160-sq-yd-plot-in-ajmer-road/9805470
renwal manji, renwal manji,1330000.0,1170,1136.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-130-sq-yd-plot-in-renwal-manji/9818332
renwal manji, renwal manji,1560000.0,1206,1293.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-134-sq-yd-plot-in-renwal-manji/9818414
renwal manji, renwal manji,1550000.0,1350,1148.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-150-sq-yd-plot-in-renwal-manji/9818208
renwal manji, renwal manji,1335000.0,1215,1098.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-135-sq-yd-plot-in-renwal-manji/9818212
renwal manji, renwal manji,1876000.0,1602,1171.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-178-sq-yd-plot-in-renwal-manji/9818355
renwal manji, renwal manji,3300000.0,2304,1432.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-256-sq-yd-plot-in-renwal-manji/9818449
renwal manji, renwal manji,1440000.0,1278,1126.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-142-sq-yd-plot-in-renwal-manji/9818361
renwal manji, renwal manji,1250000.0,1116,1120.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-124-sq-yd-plot-in-renwal-manji/9818310
renwal manji, renwal manji,1764999.9999999998,1521,1160.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-169-sq-yd-plot-in-renwal-manji/9818298
renwal manji, renwal manji,1590000.0,1206,1318.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-134-sq-yd-plot-in-renwal-manji/9818369
renwal manji, renwal manji,1780000.0,1620,1098.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-180-sq-yd-plot-in-renwal-manji/9818336
renwal manji, renwal manji,2456000.0,1386,1772.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-154-sq-yd-plot-in-renwal-manji/9818424
renwal manji, renwal manji,2459000.0,1305,1884.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-145-sq-yd-plot-in-renwal-manji/9818441
renwal manji, renwal manji,3000000.0,2250,1333.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-250-sq-yd-plot-in-renwal-manji/9818446
renwal manji, renwal manji,1600000.0,900,1777.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-100-sq-yd-plot-in-renwal-manji/9818458
renwal manji, renwal manji,2450000.0,1980,1237.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-220-sq-yd-plot-in-renwal-manji/9818404
renwal manji, renwal manji,2200000.0,1404,1566.0,,,26.6877966,75.6789905,https://www.squareyards.com/resale-156-sq-yd-plot-in-renwal-manji/9818435
