,property_type,location_area,location,total_price,bhk,bath,covered_parking,open_parking,furnished_status,property_link,builtup_area
999,villa,nirman nagar, Nirman Nagar,22100000.0,4.0,4.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-4-bhk-pooja-room-extra-room-2400-sq-ft-villa-in-apni-zameen-apna-aasman/8180660,2086.0
1001,villa,jagatpura, Jagatpura,17100000.0,3.0,4.0,2.0,1.0,furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-extra-room-2000-sq-ft-villa-in-jaipur-property-hub/8943463,2000.0
1002,villa,other, Kalwara,11600000.0,4.0,2.0,1.0,,semi-furnished,https://www.squareyards.com/resale-4-bhk-servant-room-152-sq-yd-villa-in-galaxy-enclave-kalwara/8669192,1368.0
1003,villa,mansarovar, Mansarovar,9770000.0,3.0,4.0,2.0,,furnished,https://www.squareyards.com/resale-3-bhk-study-room-768-sq-ft-villa-in-mansarovar/9136237,768.0
1004,villa,vaishali nagar, Vaishali Nagar,35100000.0,4.0,4.0,1.0,2.0,furnished,https://www.squareyards.com/resale-4-bhk-pooja-room-servant-room-study-room-extra-room-200-sq-yd-villa-in-vaishali-nagar/8470834,1800.0
1005,villa,kalwar road, Kalwar Road,6200000.0,4.0,4.0,1.0,2.0,semi-furnished,https://www.squareyards.com/resale-4-bhk-1450-sq-ft-villa-in-villa-homes/9309113,1450.0
1006,villa,jagatpura, Jagatpura,11500000.0,3.0,3.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-100-sq-yd-villa-in-ashadeep-residency-villa/9124811,782.0
1007,villa,kalwar road, Kalwar Road,4600000.0,3.0,3.0,1.0,,semi-furnished,https://www.squareyards.com/resale-3-bhk-66-sq-yd-villa-in-kalwar-road/8921972,594.0
1008,villa,jagatpura, Jagatpura,14000000.0,4.0,4.0,1.0,1.0,semi-furnished,https://www.squareyards.com/resale-4-bhk-133-sq-yd-villa-in-narsingh-villa-jagatpura/9175343,1197.0
1009,villa,sirsi road, Sirsi Road,18000000.0,3.0,3.0,3.0,,furnished,https://www.squareyards.com/resale-3-bhk-1900-sq-ft-villa-in-sirsi-road/9206665,1900.0
1010,villa,sirsi road, Sirsi Road,19000000.0,3.0,4.0,,2.0,furnished,https://www.squareyards.com/resale-3-bhk-167-sq-yd-villa-in-sirsi-road/8737126,1503.0
1011,villa,sirsi road, Sirsi Road,18000000.0,3.0,3.0,3.0,,furnished,https://www.squareyards.com/resale-3-bhk-1538-sq-ft-villa-in-sirsi-road/9206544,1538.0
1012,villa,sirsi road, Sirsi Road,19300000.0,3.0,3.0,3.0,,furnished,https://www.squareyards.com/resale-3-bhk-1515-sq-ft-villa-in-sirsi-road/9298350,1515.0
1013,villa,sirsi road, Sirsi Road,18000000.0,3.0,3.0,3.0,,furnished,https://www.squareyards.com/resale-3-bhk-1889-sq-ft-villa-in-sirsi-road/9206660,1889.0
1014,villa,sirsi road, Sirsi Road,19300000.0,3.0,3.0,3.0,,furnished,https://www.squareyards.com/resale-3-bhk-1585-sq-ft-villa-in-sirsi-road/9298358,1585.0
1015,villa,sirsi road, Sirsi Road,19500000.0,3.0,3.0,3.0,,furnished,https://www.squareyards.com/resale-3-bhk-1700-sq-ft-villa-in-sirsi-road/9298373,1700.0
1016,villa,gandhi path, Gandhi Path,11500000.0,3.0,2.0,2.0,,furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1905-sq-ft-villa-in-gandhi-path/9111931,1905.0
1017,villa,mansarovar, Mansarovar Extension,19000000.0,6.0,4.0,,2.0,semi-furnished,https://www.squareyards.com/resale-6-bhk-210-sq-yd-villa-in-mansarovar-extension/8721500,1890.0
1018,villa,sirsi road, Sirsi Road,19600000.0,3.0,3.0,3.0,,furnished,https://www.squareyards.com/resale-3-bhk-1815-sq-ft-villa-in-sirsi-road/9298388,1815.0
1019,villa,sirsi road, Sirsi Road,19700000.0,3.0,3.0,3.0,,furnished,https://www.squareyards.com/resale-3-bhk-1915-sq-ft-villa-in-sirsi-road/9298399,1915.0
