,property_type,location_area,location,total_price,price_sqft,bhk,bath,covered_parking,open_parking,pooja_room,servant_room,study_room,extra_rooms,furnished_status,lat,long_,property_link,builtup_area
2268, Builder Floor ,shyam nagar, Shyam Nagar,9287000.0,6249.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.888214,75.7611853,https://www.squareyards.com/resale-3-bhk-pooja-room-1486-sq-ft-builder-floor-in-shyam-nagar/9761485,1486.0
2269, Builder Floor ,shyam nagar, Shyam Nagar,10300000.0,6212.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.888214,75.7611853,https://www.squareyards.com/resale-3-bhk-pooja-room-1658-sq-ft-builder-floor-in-shyam-nagar/9761500,1658.0
2270, Builder Floor ,shyam nagar, Shyam Nagar,11200000.000000002,6204.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.888214,75.7611853,https://www.squareyards.com/resale-3-bhk-pooja-room-1805-sq-ft-builder-floor-in-shyam-nagar/9761517,1805.0
2271, Builder Floor ,patrakar colony, Patrakar Colony,4604000.0,4913.0,2,2.0,1.0,1.0,1,0,0,1,Semi-Furnished,26.869157,75.7539772,https://www.squareyards.com/resale-2-bhk-pooja-room-extra-room-937-sq-ft-builder-floor-in-patrakar-colony/9742097,937.0
2272, Builder Floor ,patrakar colony, Patrakar Colony,4709000.0,4105.0,2,2.0,1.0,1.0,1,0,0,1,Semi-Furnished,26.869157,75.7539772,https://www.squareyards.com/resale-2-bhk-pooja-room-extra-room-1147-sq-ft-builder-floor-in-patrakar-colony/9742107,1147.0
2273, Builder Floor ,patrakar colony, Patrakar Colony,4806000.0,4042.0,2,2.0,1.0,1.0,1,0,0,1,Semi-Furnished,26.869157,75.7539772,https://www.squareyards.com/resale-2-bhk-pooja-room-extra-room-1189-sq-ft-builder-floor-in-patrakar-colony/9742111,1189.0
2274, Builder Floor ,shyam nagar, Shyam Nagar,8525000.0,6250.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.888214,75.7611853,https://www.squareyards.com/resale-3-bhk-pooja-room-1364-sq-ft-builder-floor-in-shyam-nagar/9761472,1364.0
2275, Builder Floor ,girdharipura, Girdharipura,6855000.0,6023.0,3,2.0,1.0,1.0,1,0,0,1,Semi-Furnished,26.8937932,75.718867,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1138-sq-ft-builder-floor-in-girdharipura/9753114,1138.0
2276, Builder Floor ,girdharipura, Girdharipura,7584000.0,6023.0,3,2.0,1.0,1.0,1,0,0,1,Semi-Furnished,26.8937932,75.718867,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1259-sq-ft-builder-floor-in-girdharipura/9753142,1259.0
2277, Builder Floor ,girdharipura, Girdharipura,7554000.000000001,6023.0,3,2.0,1.0,1.0,1,0,0,1,Semi-Furnished,26.8937932,75.718867,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1254-sq-ft-builder-floor-in-girdharipura/9753141,1254.0
2278, Builder Floor ,shyam nagar, Shyam Nagar,8918000.0,6249.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.888214,75.7611853,https://www.squareyards.com/resale-3-bhk-pooja-room-1427-sq-ft-builder-floor-in-shyam-nagar/9761479,1427.0
2279, Builder Floor ,shyam nagar, Shyam Nagar,9543000.0,6249.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.888214,75.7611853,https://www.squareyards.com/resale-3-bhk-pooja-room-1527-sq-ft-builder-floor-in-shyam-nagar/9761489,1527.0
2280, Builder Floor ,shyam nagar, Shyam Nagar,11200000.000000002,6239.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.888214,75.7611853,https://www.squareyards.com/resale-3-bhk-pooja-room-1795-sq-ft-builder-floor-in-shyam-nagar/9761515,1795.0
2281, Builder Floor ,girdharipura, Girdharipura,6186000.0,6023.0,3,2.0,1.0,1.0,1,0,0,1,Semi-Furnished,26.8937932,75.718867,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1027-sq-ft-builder-floor-in-girdharipura/9753049,1027.0
2282, Builder Floor ,shyam nagar, Shyam Nagar,8493000.0,6249.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.888214,75.7611853,https://www.squareyards.com/resale-3-bhk-pooja-room-1359-sq-ft-builder-floor-in-shyam-nagar/9761471,1359.0
2283, Builder Floor ,shyam nagar, Shyam Nagar,9337000.0,6249.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.888214,75.7611853,https://www.squareyards.com/resale-3-bhk-pooja-room-1494-sq-ft-builder-floor-in-shyam-nagar/9761486,1494.0
2284, Builder Floor ,mansarovar, Mansarovar,11200000.000000002,5476.0,3,3.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.8504593,75.7627702,https://www.squareyards.com/resale-3-bhk-2045-sq-ft-builder-floor-in-mansarovar/9790927,2045.0
2285, Builder Floor ,shyam nagar, Shyam Nagar,10000000.0,6250.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.888214,75.7611853,https://www.squareyards.com/resale-3-bhk-pooja-room-1600-sq-ft-builder-floor-in-shyam-nagar/9761497,1600.0
2286, Builder Floor ,shyam nagar, Shyam Nagar,11000000.0,6221.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.888214,75.7611853,https://www.squareyards.com/resale-3-bhk-pooja-room-1768-sq-ft-builder-floor-in-shyam-nagar/9761508,1768.0
2287, Builder Floor ,shyam nagar, Shyam Nagar,11600000.0,6246.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.888214,75.7611853,https://www.squareyards.com/resale-3-bhk-pooja-room-1857-sq-ft-builder-floor-in-shyam-nagar/9761524,1857.0
2288, Builder Floor ,girdharipura, Girdharipura,7120000.0,6023.0,3,2.0,1.0,1.0,1,0,0,1,Semi-Furnished,26.8937932,75.718867,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1182-sq-ft-builder-floor-in-girdharipura/9753133,1182.0
2289, Builder Floor ,girdharipura, Girdharipura,7614000.0,6023.0,3,2.0,1.0,1.0,1,0,0,1,Semi-Furnished,26.8937932,75.718867,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1264-sq-ft-builder-floor-in-girdharipura/9753144,1264.0
2290, Builder Floor ,girdharipura, Girdharipura,7758000.0,6023.0,3,2.0,1.0,1.0,1,0,0,1,Semi-Furnished,26.8937932,75.718867,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1288-sq-ft-builder-floor-in-girdharipura/9753147,1288.0
2291, Builder Floor ,girdharipura, Girdharipura,6270000.0,6023.0,3,2.0,1.0,1.0,1,0,0,1,Semi-Furnished,26.8937932,75.718867,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1041-sq-ft-builder-floor-in-girdharipura/9753062,1041.0
2292, Builder Floor ,girdharipura, Girdharipura,6337000.0,6023.0,3,2.0,1.0,1.0,1,0,0,1,Semi-Furnished,26.8937932,75.718867,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1052-sq-ft-builder-floor-in-girdharipura/9753081,1052.0
2293, Builder Floor ,girdharipura, Girdharipura,6222000.0,6023.0,3,2.0,1.0,1.0,1,0,0,1,Semi-Furnished,26.8937932,75.718867,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1033-sq-ft-builder-floor-in-girdharipura/9753053,1033.0
2294, Builder Floor ,shyam nagar, Shyam Nagar,8212000.0,6249.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.888214,75.7611853,https://www.squareyards.com/resale-3-bhk-pooja-room-1314-sq-ft-builder-floor-in-shyam-nagar/9761468,1314.0
2295, Builder Floor ,mansarovar, Mansarovar,4621000.0,6499.0,2,2.0,1.0,,0,0,0,0,Semi-Furnished,26.8256901,75.7500497,https://www.squareyards.com/resale-2-bhk-711-sq-ft-builder-floor-in-mansarovar/9768116,711.0
2296, Builder Floor ,shyam nagar, Shyam Nagar,10200000.0,6242.0,3,2.0,1.0,1.0,1,0,0,0,Semi-Furnished,26.888214,75.7611853,https://www.squareyards.com/resale-3-bhk-pooja-room-1634-sq-ft-builder-floor-in-shyam-nagar/9761499,1634.0
2297, Builder Floor ,girdharipura, Girdharipura,6313000.0,6023.0,3,2.0,1.0,1.0,1,0,0,1,Semi-Furnished,26.8937932,75.718867,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1048-sq-ft-builder-floor-in-girdharipura/9753077,1048.0
2298, Builder Floor ,girdharipura, Girdharipura,6168000.0,6023.0,3,2.0,1.0,1.0,1,0,0,1,Semi-Furnished,26.8937932,75.718867,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1024-sq-ft-builder-floor-in-girdharipura/9753047,1024.0
2299, Builder Floor ,girdharipura, Girdharipura,6005000.0,6023.0,3,2.0,1.0,1.0,1,0,0,1,Semi-Furnished,26.8937932,75.718867,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-997-sq-ft-builder-floor-in-girdharipura/9753043,997.0
2300, Builder Floor ,sodala, Sodala,7500000.0,5769.0,3,2.0,1.0,1.0,0,0,0,0,semi-furnished,26.88821407386949,75.76118532568216,https://www.squareyards.com/resale-3-bhk-1300-sq-ft-builder-floor-in-sodala/9553296,1300.0
2301, Builder Floor ,ajmer road, Ajmer Road,2680000.0,5763.0,1,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-465-sq-ft-builder-floor-in-ajmer-road/9619933,465.0
2302, Builder Floor ,ajmer road, Ajmer Road,4385000.0,6505.0,1.5,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-5-bhk-674-sq-ft-builder-floor-in-ajmer-road/9619956,674.0
2303, Builder Floor ,ajmer road, Ajmer Road,6975000.0,6537.0,2.5,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-2-5-bhk-1067-sq-ft-builder-floor-in-ajmer-road/9620005,1067.0
2304, Builder Floor ,ajmer road, Ajmer Road,6678000.0,6458.0,1,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-1034-sq-ft-builder-floor-in-ajmer-road/9619972,1034.0
2305, Builder Floor ,ajmer road, Ajmer Road,5285000.0,5885.0,1,1.0,1.0,1.0,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-898-sq-ft-builder-floor-in-ajmer-road/9627891,898.0
2306, Builder Floor ,ajmer road, Ajmer Road,3978000.0,6264.0,1.5,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-5-bhk-635-sq-ft-builder-floor-in-ajmer-road/9619952,635.0
2307, Builder Floor ,ajmer road, Ajmer Road,5795000.0,6438.0,2.5,1.0,1.0,,0,1,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-2-5-bhk-servant-room-900-sq-ft-builder-floor-in-ajmer-road/9619967,900.0
2308, Builder Floor ,ajmer road, Ajmer Road,4565000.0,6521.0,2,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-2-bhk-700-sq-ft-builder-floor-in-ajmer-road/9619957,700.0
2309, Builder Floor ,ajmer road, Ajmer Road,4258000.0,6082.0,1,1.0,1.0,1.0,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-700-sq-ft-builder-floor-in-ajmer-road/9627874,700.0
2310, Builder Floor ,ajmer road, Ajmer Road,2780000.0,5815.0,1,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-478-sq-ft-builder-floor-in-ajmer-road/9619935,478.0
2311, Builder Floor ,ajmer road, Ajmer Road,2965000.0,5930.0,1,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-500-sq-ft-builder-floor-in-ajmer-road/9619941,500.0
2312, Builder Floor ,ajmer road, Ajmer Road,3347000.0,6030.0,1,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-555-sq-ft-builder-floor-in-ajmer-road/9619946,555.0
2313, Builder Floor ,ajmer road, Ajmer Road,4050000.0,6008.0,1,1.0,1.0,1.0,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-674-sq-ft-builder-floor-in-ajmer-road/9627872,674.0
2314, Builder Floor ,ajmer road, Ajmer Road,4125000.0,6021.0,1,1.0,1.0,1.0,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-685-sq-ft-builder-floor-in-ajmer-road/9627873,685.0
2315, Builder Floor ,ajmer road, Ajmer Road,4500000.0,5851.0,1,1.0,1.0,1.0,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-769-sq-ft-builder-floor-in-ajmer-road/9627879,769.0
2316, Builder Floor ,ajmer road, Ajmer Road,4587000.0,5903.0,1,1.0,1.0,1.0,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-777-sq-ft-builder-floor-in-ajmer-road/9627880,777.0
2317, Builder Floor ,ajmer road, Ajmer Road,4298000.0,5745.0,1,1.0,1.0,1.0,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-748-sq-ft-builder-floor-in-ajmer-road/9627877,748.0
2318, Builder Floor ,ajmer road, Ajmer Road,7286000.0,6623.0,2.5,1.0,1.0,,0,1,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-2-5-bhk-servant-room-1100-sq-ft-builder-floor-in-ajmer-road/9619974,1100.0
2319, Builder Floor ,ajmer road, Ajmer Road,3547000.0,6136.0,1,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-578-sq-ft-builder-floor-in-ajmer-road/9619948,578.0
2320, Builder Floor ,ajmer road, Ajmer Road,5278000.0,6597.0,2,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-2-bhk-800-sq-ft-builder-floor-in-ajmer-road/9619966,800.0
2321, Builder Floor ,ajmer road, Ajmer Road,5568000.0,6573.0,2,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-2-bhk-847-sq-ft-builder-floor-in-ajmer-road/9619988,847.0
2322, Builder Floor ,ajmer road, Ajmer Road,4865000.0,5904.0,1,1.0,1.0,1.0,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-824-sq-ft-builder-floor-in-ajmer-road/9627884,824.0
2323, Builder Floor ,ajmer road, Ajmer Road,6000000.0,6335.0,2.5,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-2-5-bhk-947-sq-ft-builder-floor-in-ajmer-road/9619969,947.0
2324, Builder Floor ,ajmer road, Ajmer Road,6842000.0,6473.0,2.5,1.0,1.0,,0,1,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-2-5-bhk-servant-room-1057-sq-ft-builder-floor-in-ajmer-road/9619973,1057.0
2325, Builder Floor ,ajmer road, Ajmer Road,3878000.0,6244.0,1.5,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-5-bhk-621-sq-ft-builder-floor-in-ajmer-road/9619951,621.0
2326, Builder Floor ,ajmer road, Ajmer Road,5045000.0,6492.0,2,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-2-bhk-777-sq-ft-builder-floor-in-ajmer-road/9619964,777.0
2327, Builder Floor ,ajmer road, Ajmer Road,7000000.0,6493.0,2.5,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-2-5-bhk-1078-sq-ft-builder-floor-in-ajmer-road/9620007,1078.0
2328, Builder Floor ,ajmer road, Ajmer Road,5367000.0,6513.0,2,1.0,1.0,,0,1,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-2-bhk-servant-room-824-sq-ft-builder-floor-in-ajmer-road/9619986,824.0
2329, Builder Floor ,ajmer road, Ajmer Road,5021000.0,5872.0,1,1.0,1.0,1.0,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-855-sq-ft-builder-floor-in-ajmer-road/9627887,855.0
2330, Builder Floor ,ajmer road, Ajmer Road,4855000.0,6516.0,2,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-2-bhk-745-sq-ft-builder-floor-in-ajmer-road/9619960,745.0
2331, Builder Floor ,ajmer road, Ajmer Road,3458000.0,6098.0,1,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-567-sq-ft-builder-floor-in-ajmer-road/9619947,567.0
2332, Builder Floor ,ajmer road, Ajmer Road,7125000.0,6566.0,2.5,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-2-5-bhk-1085-sq-ft-builder-floor-in-ajmer-road/9620009,1085.0
2333, Builder Floor ,ajmer road, Ajmer Road,6475000.0,6475.0,2.5,1.0,1.0,,0,1,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-2-5-bhk-servant-room-1000-sq-ft-builder-floor-in-ajmer-road/9619997,1000.0
2334, Builder Floor ,ajmer road, Ajmer Road,4125000.0,6278.0,1.5,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-5-bhk-657-sq-ft-builder-floor-in-ajmer-road/9619954,657.0
2335, Builder Floor ,ajmer road, Ajmer Road,6127000.0,6336.0,2.5,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-2-5-bhk-967-sq-ft-builder-floor-in-ajmer-road/9619995,967.0
2336, Builder Floor ,ajmer road, Ajmer Road,5875000.0,6365.0,2.5,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-2-5-bhk-923-sq-ft-builder-floor-in-ajmer-road/9619968,923.0
2337, Builder Floor ,ajmer road, Ajmer Road,4000000.0,5988.0,1,1.0,1.0,1.0,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-668-sq-ft-builder-floor-in-ajmer-road/9627871,668.0
2338, Builder Floor ,ajmer road, Ajmer Road,6584999.999999999,6430.0,2.5,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-2-5-bhk-1024-sq-ft-builder-floor-in-ajmer-road/9620000,1024.0
2339, Builder Floor ,ajmer road, Ajmer Road,6025000.0,6289.0,2.5,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-2-5-bhk-958-sq-ft-builder-floor-in-ajmer-road/9619970,958.0
2340, Builder Floor ,ajmer road, Ajmer Road,4957000.0,6565.0,2,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-2-bhk-755-sq-ft-builder-floor-in-ajmer-road/9619962,755.0
2341, Builder Floor ,ajmer road, Ajmer Road,5155000.0,5891.0,1,1.0,1.0,1.0,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-875-sq-ft-builder-floor-in-ajmer-road/9627889,875.0
2342, Builder Floor ,ajmer road, Ajmer Road,4354000.0,5751.0,1,1.0,1.0,1.0,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-757-sq-ft-builder-floor-in-ajmer-road/9627878,757.0
2343, Builder Floor ,ajmer road, Ajmer Road,3745000.000000001,6241.0,1,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-600-sq-ft-builder-floor-in-ajmer-road/9619950,600.0
2344, Builder Floor ,ajmer road, Ajmer Road,5475000.0,6564.0,2,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-2-bhk-834-sq-ft-builder-floor-in-ajmer-road/9619987,834.0
2345, Builder Floor ,ajmer road, Ajmer Road,5685000.0,6430.0,2,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-2-bhk-884-sq-ft-builder-floor-in-ajmer-road/9619989,884.0
2346, Builder Floor ,ajmer road, Ajmer Road,4675000.0,6466.0,2,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-2-bhk-723-sq-ft-builder-floor-in-ajmer-road/9619958,723.0
2347, Builder Floor ,ajmer road, Ajmer Road,3254000.0,5948.0,1,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-547-sq-ft-builder-floor-in-ajmer-road/9619945,547.0
2348, Builder Floor ,ajmer road, Ajmer Road,4785000.0,5981.0,1,1.0,1.0,1.0,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-800-sq-ft-builder-floor-in-ajmer-road/9627883,800.0
2349, Builder Floor ,ajmer road, Ajmer Road,5000000.0,5903.0,1,1.0,1.0,1.0,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-847-sq-ft-builder-floor-in-ajmer-road/9627886,847.0
2350, Builder Floor ,ajmer road, Ajmer Road,3840000.0,5953.0,1,1.0,1.0,1.0,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-645-sq-ft-builder-floor-in-ajmer-road/9627870,645.0
2351, Builder Floor ,ajmer road, Ajmer Road,2850000.0,5876.0,1,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-485-sq-ft-builder-floor-in-ajmer-road/9619939,485.0
2352, Builder Floor ,ajmer road, Ajmer Road,4055000.0,6257.0,1.5,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-5-bhk-648-sq-ft-builder-floor-in-ajmer-road/9619953,648.0
2353, Builder Floor ,ajmer road, Ajmer Road,5085000.0,5851.0,1,1.0,1.0,1.0,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-869-sq-ft-builder-floor-in-ajmer-road/9627907,869.0
2354, Builder Floor ,ajmer road, Ajmer Road,4785000.0,6519.0,2,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-2-bhk-734-sq-ft-builder-floor-in-ajmer-road/9619959,734.0
2355, Builder Floor ,ajmer road, Ajmer Road,3057000.0,5867.0,1,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-521-sq-ft-builder-floor-in-ajmer-road/9619942,521.0
2356, Builder Floor ,ajmer road, Ajmer Road,6745000.0,6436.0,2.5,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-2-5-bhk-1048-sq-ft-builder-floor-in-ajmer-road/9620001,1048.0
2357, Builder Floor ,ajmer road, Ajmer Road,7138000.0,6524.0,2.5,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-2-5-bhk-1094-sq-ft-builder-floor-in-ajmer-road/9620010,1094.0
2358, Builder Floor ,ajmer road, Ajmer Road,4357000.0,5911.0,1,1.0,1.0,1.0,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-737-sq-ft-builder-floor-in-ajmer-road/9627876,737.0
2359, Builder Floor ,ajmer road, Ajmer Road,3654000.0,6278.0,1,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-582-sq-ft-builder-floor-in-ajmer-road/9619949,582.0
2360, Builder Floor ,ajmer road, Ajmer Road,4654000.0,5928.0,1,1.0,1.0,1.0,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-1-bhk-785-sq-ft-builder-floor-in-ajmer-road/9627881,785.0
2361, Builder Floor ,ajmer road, Ajmer Road,6348000.0,6444.0,2.5,1.0,1.0,,0,0,0,0,Unfurnished,26.893845,75.747296,https://www.squareyards.com/resale-2-5-bhk-985-sq-ft-builder-floor-in-ajmer-road/9619971,985.0
